-2.496405055759245289e-02,1.348426369147197497e-02
-4.246745652841176777e-01,1.173970932423484652e-02
-2.855531851802213805e-01,1.835703528682824937e-02
1.552042603058292336e-01,4.336647323278587825e-03
-2.352085571306693768e-01,1.764040332368986899e-02
-8.347959996681561523e-02,1.700639298342425040e-02
9.253638980903737543e-02,1.448197524921097414e-02
8.716001087230466904e-02,2.077252364738838356e-02
-2.711824757769066840e-01,1.163329749519845593e-02
-1.785464368708467864e-01,4.105342941103645206e-03
-7.263624985481686482e-03,1.619946492496053547e-02
2.107077253568313477e-02,4.166383467349280001e-03
-3.000393083957089702e-01,7.472807054084849160e-03
-7.065941911607478976e-02,1.009985775205441381e-02
6.990198913595724317e-02,8.184488326008203252e-03
-9.561685827689908601e-02,1.655490815255503470e-02
-4.262891231496351296e-01,1.350949038982327335e-02
-2.201294936171486749e-01,1.907989142170674404e-02
4.673670885442849504e-02,6.515109968196375334e-03
-1.068701517966714615e-01,1.253151136817382168e-02
-1.091989893862195526e-01,1.377149432632796856e-02
-2.160691508902288227e-01,1.218232869327666619e-02
-2.631450258396778596e-01,5.451271261471427564e-03
-3.386527460933375089e-02,1.247681642500573368e-02
8.978897197459199953e-02,1.569676494532786307e-02
-1.486511741155390476e-01,9.899494044578700108e-03
