-1.446125234285094430e-01,3.188591078843896337e-02
-2.577915883734817615e-01,2.783525951834925349e-02
-8.394111578016029418e-02,2.091603152827072390e-02
-1.017360522740620443e-01,2.718438567058861777e-02
-7.056349785319376844e-02,2.436356747772266962e-02
-8.935617521997341051e-02,2.481231541811330932e-02
-3.015650403221650788e-01,3.624514868883540325e-02
-7.223520578316761087e-02,2.596071909666922140e-02
-9.204641242488771635e-02,2.186968951298334102e-02
-1.308220319670203302e-01,3.164896055021953342e-02
